"","client_id","contract_id","contract_start","contract_end","inter_complex"
"3466",24957,6628,"14/10/2019","14/10/2020",18183+18549i
"3467",24447,6634,"11/09/2020","11/09/2021",18516+18881i
"3468",23147,6638,"17/10/2019","17/10/2020",18186+18552i
"3469",23582,6643,"25/08/2020","25/08/2021",18499+18864i
"3470",180,6713,"23/10/2019","23/10/2020",18192+18558i
"3471",364,6648,"18/10/2019","18/10/2022",18187+19283i
"3472",364,6778,"30/10/2019","30/10/2022",18199+19295i
"3473",2919,6650,"18/10/2019","18/10/2020",18187+18553i
"3474",24995,6653,"21/10/2019","21/10/2020",18190+18556i
"3475",24992,6655,"17/10/2019","17/10/2020",18186+18552i
"3476",20942,6657,"21/10/2019","21/04/2020",18190+18373i
"3477",6234,6660,"1/01/2021","1/01/2022",18628+18993i
"3478",25008,6695,"24/10/2019","24/10/2021",18193+18924i
"3479",25012,6665,"22/10/2019","22/10/2020",18191+18557i
"3480",25012,6666,"29/01/2021","29/07/2021",18656+18837i
"3481",25001,6674,"22/10/2019","22/06/2021",18191+18800i
"3482",25001,6675,"23/10/2019","23/10/2020",18192+18558i
"3483",2705,6693,"10/10/2019","10/10/2020",18179+18545i
"3484",2380,6678,"23/10/2019","23/04/2021",18192+18740i
"3485",19674,6677,"18/10/2019","18/10/2020",18187+18553i
"3486",22112,6682,"21/10/2019","21/10/2020",18190+18556i
"3487",19177,6687,"20/07/2020","20/07/2022",18463+19193i
"3488",25090,6702,"25/10/2019","25/10/2021",18194+18925i
"3489",24986,6689,"6/10/2020","6/10/2021",18541+18906i
"3490",7234,6697,"24/10/2019","24/11/2019",18193+18224i
"3491",25082,6701,"18/03/2021","18/09/2021",18704+18888i
"3492",2999,6705,"16/10/2019","16/10/2020",18185+18551i
"3493",9534,8007,"11/02/2020","11/02/2023",18303+19399i
"3494",21907,6707,"24/10/2019","24/10/2020",18193+18559i
"3495",14664,6731,"29/10/2019","29/10/2021",18198+18929i
"3496",14664,6732,"29/10/2019","29/10/2021",18198+18929i
"3497",14664,6733,"29/10/2019","29/10/2021",18198+18929i
"3498",25130,6716,"24/10/2019","24/10/2020",18193+18559i
"3499",2185,6718,"1/10/2020","1/10/2021",18536+18901i
"3500",25141,6719,"24/10/2019","24/10/2020",18193+18559i
"3501",23203,6720,"28/10/2019","28/10/2020",18197+18563i
"3502",23176,6722,"22/10/2019","22/10/2020",18191+18557i
"3503",658,6723,"28/10/2019","28/11/2019",18197+18228i
"3504",22008,6725,"28/10/2019","28/10/2020",18197+18563i
"3505",24108,6726,"28/10/2019","28/10/2020",18197+18563i
"3506",22008,6727,"28/10/2019","28/10/2020",18197+18563i
"3507",3005,6730,"25/09/2020","25/09/2021",18530+18895i
"3508",8173,6791,"1/11/2019","1/11/2021",18201+18932i
"3509",22203,8633,"8/04/2020","8/04/2021",18360+18725i
"3510",10954,6794,"4/11/2019","4/11/2023",18204+19665i
"3511",25073,6840,"7/11/2019","7/11/2023",18207+19668i
"3512",16332,6744,"21/10/2019","21/10/2020",18190+18556i
"3513",21993,6747,"29/10/2020","29/04/2021",18564+18746i
"3514",25163,6749,"30/10/2019","30/10/2020",18199+18565i
"3515",24377,6752,"30/10/2019","30/10/2020",18199+18565i
"3516",13620,6753,"4/05/2020","4/11/2020",18386+18570i
"3517",24377,6755,"30/10/2019","30/10/2020",18199+18565i
"3518",25163,6758,"30/10/2019","30/10/2020",18199+18565i
"3519",24966,6780,"31/10/2019","31/10/2020",18200+18566i
"3520",25201,6784,"26/10/2019","26/10/2020",18195+18561i
"3521",25201,6787,"26/10/2019","26/10/2020",18195+18561i
"3522",25220,6807,"31/10/2019","31/10/2020",18200+18566i
"3523",8317,6821,"6/11/2019","6/11/2022",18206+19302i
"3524",25134,6813,"27/11/2020","27/11/2021",18593+18958i
"3525",20713,6816,"31/10/2019","31/10/2020",18200+18566i
"3526",25256,7091,"29/11/2019","29/11/2020",18229+18595i
"3527",25232,6824,"31/10/2019","31/10/2020",18200+18566i
"3528",19177,6829,"14/04/2021","14/04/2022",18731+19096i
"3529",2185,6830,"27/02/2021","27/08/2021",18685+18866i
"3530",13620,6833,"6/11/2019","6/11/2020",18206+18572i
"3531",2919,6836,"4/11/2019","4/11/2020",18204+18570i
"3532",2919,6835,"4/11/2019","4/11/2020",18204+18570i
"3533",2919,6834,"4/11/2019","4/11/2020",18204+18570i
"3534",16594,6843,"7/11/2019","7/11/2020",18207+18573i
"3535",24432,6847,"31/10/2019","31/10/2020",18200+18566i
"3536",25230,6851,"6/11/2019","6/11/2020",18206+18572i
"3537",25230,6852,"16/11/2020","16/11/2021",18582+18947i
"3538",17877,6861,"8/11/2019","8/11/2022",18208+19304i
"3539",25296,6854,"20/11/2020","20/05/2021",18586+18767i
"3540",22134,6856,"23/01/2020","23/01/2022",18284+19015i
"3541",25305,6939,"15/11/2019","15/11/2022",18215+19311i
"3542",25223,6863,"31/10/2019","31/10/2020",18200+18566i
"3543",20365,6865,"30/10/2019","30/01/2020",18199+18291i
"3544",12248,7004,"19/11/2019","19/11/2021",18219+18950i
"3545",387,6876,"11/11/2019","11/11/2022",18211+19307i
"3546",25289,6879,"7/07/2020","7/07/2021",18450+18815i
"3547",25289,6881,"30/03/2021","30/03/2022",18716+19081i
"3548",24615,6882,"8/11/2019","8/11/2020",18208+18574i
"3549",23577,6883,"8/11/2019","8/11/2020",18208+18574i
"3550",691,6938,"15/11/2019","15/11/2022",18215+19311i
"3551",684,7001,"14/11/2019","14/07/2020",18214+18457i
"3552",20990,6926,"13/11/2019","13/11/2020",18213+18579i
"3553",19814,6928,"15/04/2021","15/04/2023",18732+19462i
"3554",23927,6929,"14/11/2019","14/11/2021",18214+18945i
"3555",24882,6931,"11/10/2019","11/10/2020",18180+18546i
"3556",24236,6932,"28/08/2019","28/08/2020",18136+18502i
"3557",21332,6947,"15/11/2019","15/11/2020",18215+18581i
"3558",25388,6937,"15/11/2019","15/11/2020",18215+18581i
"3559",719,6923,"12/11/2019","12/02/2020",18212+18304i
"3560",25090,6942,"15/11/2019","15/12/2019",18215+18245i
"3561",16298,6954,"3/02/2021","3/08/2022",18661+19207i
"3562",20118,6943,"15/11/2019","15/11/2020",18215+18581i
"3563",20118,6944,"15/11/2019","15/11/2020",18215+18581i
"3564",16076,7014,"22/11/2019","22/11/2020",18222+18588i
"3565",21695,6951,"1/10/2020","1/10/2021",18536+18901i
"3566",419,6952,"18/11/2019","18/11/2019",18218+18218i
"3567",25412,6963,"10/12/2020","10/06/2021",18606+18788i
"3568",17385,6967,"18/11/2019","18/11/2020",18218+18584i
"3569",25440,6970,"18/11/2019","18/11/2020",18218+18584i
"3570",2764,6971,"16/09/2020","16/09/2021",18521+18886i
"3571",25355,6974,"19/11/2019","19/11/2020",18219+18585i
"3572",25452,6975,"19/11/2019","19/11/2020",18219+18585i
"3573",4854,6976,"8/02/2021","8/02/2023",18666+19396i
"3574",18703,6977,"19/11/2019","19/11/2020",18219+18585i
"3575",25475,6978,"19/11/2019","19/11/2020",18219+18585i
"3576",25433,6980,"15/11/2019","15/11/2020",18215+18581i
"3577",25012,6983,"19/11/2019","19/11/2020",18219+18585i
"3578",25012,6984,"19/11/2019","19/11/2020",18219+18585i
"3579",4550,6989,"6/11/2019","6/12/2019",18206+18236i
"3580",23991,6991,"19/11/2019","19/11/2020",18219+18585i
"3581",23735,7870,"3/02/2020","3/02/2021",18295+18661i
"3582",16578,7065,"27/11/2019","27/11/2022",18227+19323i
"3583",16076,7015,"22/11/2019","22/11/2020",18222+18588i
"3584",683,6999,"21/11/2019","21/11/2020",18221+18587i
"3585",17985,7000,"20/11/2019","20/11/2020",18220+18586i
"3586",4550,6696,"25/10/2019","25/10/2022",18194+19290i
"3587",21113,7010,"22/11/2019","22/11/2021",18222+18953i
"3588",20161,10460,"25/06/2020","25/06/2021",18438+18803i
"3589",8173,7031,"26/11/2019","26/11/2021",18226+18957i
"3590",25581,7397,"26/12/2019","26/06/2021",18256+18804i
"3591",2898,7020,"22/11/2019","22/05/2020",18222+18404i
"3592",25492,7021,"29/12/2020","29/12/2021",18625+18990i
"3593",25112,7022,"25/11/2019","25/11/2020",18225+18591i
"3594",25593,7714,"23/01/2020","23/01/2021",18284+18650i
"3595",24992,7026,"22/11/2019","22/11/2020",18222+18588i
"3596",25462,7032,"31/08/2020","31/08/2021",18505+18870i
"3597",25462,7033,"31/08/2020","31/08/2021",18505+18870i
"3598",25112,7034,"25/11/2019","25/11/2020",18225+18591i
"3599",25550,7036,"30/04/2021","30/04/2022",18747+19112i
"3600",25201,7049,"25/11/2019","25/11/2020",18225+18591i
"3601",19002,7051,"27/11/2019","27/12/2019",18227+18257i
"3602",25580,7052,"26/11/2019","26/11/2020",18226+18592i
"3603",25551,7053,"22/11/2019","22/11/2020",18222+18588i
"3604",25551,7058,"22/11/2019","22/11/2020",18222+18588i
"3605",25134,7064,"27/11/2020","27/11/2021",18593+18958i
"3606",25634,7073,"27/11/2019","27/11/2022",18227+19323i
"3607",25544,7067,"22/11/2019","22/11/2020",18222+18588i
"3608",2500,7068,"1/10/2019","1/10/2022",18170+19266i
"3609",25649,7069,"28/11/2019","28/11/2021",18228+18959i
"3610",21351,7188,"11/12/2019","11/12/2021",18241+18972i
"3611",7661,7384,"23/12/2019","23/12/2022",18253+19349i
"3612",24540,7071,"28/09/2020","28/03/2022",18533+19079i
"3613",25433,7074,"26/11/2019","26/11/2020",18226+18592i
"3614",24705,7077,"28/11/2019","28/11/2020",18228+18594i
"3615",25623,7078,"27/11/2019","27/11/2020",18227+18593i
"3616",25588,7080,"28/11/2019","28/11/2020",18228+18594i
"3617",21341,7084,"7/04/2021","7/04/2022",18724+19089i
"3618",11059,7159,"10/12/2019","10/12/2021",18240+18971i
"3619",8173,7088,"29/11/2019","29/11/2021",18229+18960i
"3620",23035,7081,"27/11/2019","27/11/2020",18227+18593i
"3621",25546,7092,"22/11/2019","22/11/2020",18222+18588i
"3622",25544,7094,"26/06/2020","26/12/2021",18439+18987i
"3623",25546,7096,"22/11/2019","22/11/2020",18222+18588i
"3624",25673,7097,"30/11/2019","30/11/2020",18230+18596i
"3625",19996,7104,"27/11/2019","27/11/2020",18227+18593i
"3626",25665,7109,"29/11/2019","29/11/2020",18229+18595i
"3627",25665,7111,"29/11/2019","29/11/2020",18229+18595i
"3628",25232,7112,"28/11/2019","28/11/2020",18228+18594i
"3629",25676,7113,"29/11/2019","29/11/2020",18229+18595i
"3630",22529,7115,"26/11/2019","26/11/2020",18226+18592i
"3631",25012,7118,"29/11/2019","29/11/2020",18229+18595i
"3632",25012,7121,"29/01/2021","29/07/2021",18656+18837i
"3633",21445,7295,"17/12/2019","17/12/2022",18247+19343i
"3634",19874,7102,"21/11/2019","21/08/2020",18221+18495i
"3635",19874,7101,"30/09/2020","30/03/2021",18535+18716i
"3636",19874,7099,"30/09/2020","30/03/2021",18535+18716i
"3637",18122,8430,"11/03/2020","11/03/2021",18332+18697i
"3638",16076,7162,"6/12/2019","6/12/2020",18236+18602i
"3639",23738,7130,"29/11/2019","29/11/2020",18229+18595i
"3640",25673,7131,"30/11/2019","30/11/2020",18230+18596i
"3641",4512,7294,"18/03/2021","18/03/2024",18704+19800i
"3642",25542,7136,"3/12/2019","3/12/2020",18233+18599i
"3643",25683,7139,"30/11/2019","30/11/2020",18230+18596i
"3644",25735,7141,"5/12/2019","5/12/2022",18235+19331i
"3645",25720,7147,"4/12/2019","4/12/2020",18234+18600i
"3646",25762,7152,"9/12/2019","9/12/2020",18239+18605i
"3647",25762,7153,"9/12/2019","9/12/2020",18239+18605i
"3648",25762,7154,"9/12/2019","9/12/2020",18239+18605i
"3649",3143,7156,"9/12/2019","9/01/2020",18239+18270i
"3650",25256,13368,"6/11/2020","6/11/2022",18572+19302i
"3651",7661,7385,"23/12/2019","23/12/2022",18253+19349i
"3652",19313,7164,"5/12/2019","5/12/2020",18235+18601i
"3653",23439,7166,"10/12/2019","10/12/2020",18240+18606i
"3654",25273,7168,"20/11/2019","20/11/2020",18220+18586i
"3655",23680,7171,"6/12/2019","6/12/2020",18236+18602i
"3656",691,7241,"10/12/2019","10/12/2022",18240+19336i
"3657",13256,7173,"3/12/2019","3/12/2020",18233+18599i
"3658",25814,7207,"11/12/2019","11/12/2021",18241+18972i
"3659",19792,7160,"9/12/2019","9/12/2020",18239+18605i
"3660",7576,7329,"19/12/2019","19/12/2022",18249+19345i
"3661",24709,7190,"20/09/2020","20/09/2021",18525+18890i
"3662",15424,7193,"30/11/2019","30/11/2020",18230+18596i
"3663",25731,7195,"30/11/2019","30/11/2020",18230+18596i
"3664",25731,7197,"30/11/2019","30/11/2020",18230+18596i
"3665",25731,7198,"30/11/2019","30/11/2020",18230+18596i
"3666",25814,8321,"3/03/2020","3/03/2022",18324+19054i
"3667",22391,7200,"30/11/2019","30/11/2020",18230+18596i
"3668",25753,7201,"4/12/2019","4/12/2020",18234+18600i
"3669",22391,7206,"30/11/2019","30/11/2020",18230+18596i
"3670",20195,7211,"11/12/2019","11/12/2020",18241+18607i
"3671",20195,7212,"11/12/2019","11/12/2020",18241+18607i
"3672",20195,7214,"11/12/2019","11/12/2020",18241+18607i
"3673",20195,7215,"11/12/2019","11/12/2020",18241+18607i
"3674",25851,7220,"10/12/2019","10/12/2020",18240+18606i
"3675",20977,7225,"9/12/2019","9/12/2020",18239+18605i
"3676",20778,7226,"11/12/2019","11/06/2020",18241+18424i
"3677",19573,7228,"9/12/2019","9/12/2020",18239+18605i
"3678",25768,7231,"6/12/2019","6/12/2020",18236+18602i
"3679",25542,7235,"9/12/2019","9/12/2020",18239+18605i
"3680",2192,7242,"9/12/2019","9/12/2020",18239+18605i
"3681",19900,7243,"12/12/2019","12/12/2020",18242+18608i
"3682",2165,7248,"23/12/2020","23/12/2021",18619+18984i
"3683",21907,7251,"9/12/2019","9/12/2020",18239+18605i
"3684",19900,7254,"12/12/2019","12/12/2020",18242+18608i
"3685",19900,7255,"12/12/2019","12/12/2020",18242+18608i
"3686",25489,7266,"10/12/2019","10/12/2020",18240+18606i
"3687",23776,7271,"9/12/2019","9/12/2020",18239+18605i
"3688",24147,7275,"12/12/2019","12/12/2020",18242+18608i
"3689",22398,7278,"30/11/2019","30/11/2020",18230+18596i
"3690",12052,7811,"30/01/2020","30/01/2023",18291+19387i
"3691",25676,7281,"12/12/2019","12/12/2020",18242+18608i
"3692",24462,7290,"16/12/2019","16/12/2020",18246+18612i
"3693",25780,7292,"16/12/2019","16/12/2020",18246+18612i
"3694",25912,7297,"7/12/2020","7/12/2021",18603+18968i
"3695",25634,7300,"17/12/2019","17/12/2022",18247+19343i
"3696",25912,7301,"16/12/2019","16/12/2020",18246+18612i
"3697",23540,7303,"13/12/2019","13/12/2020",18243+18609i
"3698",23540,7304,"13/12/2019","13/12/2020",18243+18609i
"3699",23807,7310,"16/12/2019","16/12/2020",18246+18612i
"3700",22703,8081,"18/02/2020","18/02/2022",18310+19041i
"3701",502,7414,"19/12/2019","19/12/2020",18249+18615i
"3702",25794,7314,"12/12/2019","12/12/2020",18242+18608i
"3703",25794,7315,"12/12/2019","12/12/2020",18242+18608i
"3704",20926,7323,"18/12/2019","18/12/2020",18248+18614i
"3705",17431,7325,"17/12/2019","17/12/2020",18247+18613i
"3706",20942,5811,"10/07/2019","10/07/2020",18087+18453i
"3707",25870,7332,"14/12/2019","14/12/2020",18244+18610i
"3708",25720,7334,"19/12/2019","19/12/2020",18249+18615i
"3709",20926,7336,"19/12/2019","19/12/2020",18249+18615i
"3710",25984,12977,"26/10/2020","26/10/2021",18561+18926i
"3711",23894,7339,"10/12/2020","10/12/2021",18606+18971i
"3712",25870,7343,"14/12/2019","14/12/2020",18244+18610i
"3713",22724,7346,"19/12/2019","19/12/2020",18249+18615i
"3714",18014,7345,"17/12/2019","17/12/2020",18247+18613i
"3715",691,7348,"20/12/2019","20/12/2022",18250+19346i
"3716",25971,7353,"19/01/2021","19/01/2022",18646+19011i
"3717",25971,7354,"19/12/2019","19/12/2020",18249+18615i
"3718",23394,7355,"12/01/2021","12/07/2021",18639+18820i
"3719",25475,7357,"19/12/2019","19/12/2020",18249+18615i
"3720",21860,7359,"18/12/2020","18/06/2021",18614+18796i
"3721",25970,7360,"18/12/2019","18/12/2020",18248+18614i
"3722",25880,7361,"12/12/2019","12/12/2020",18242+18608i
"3723",26035,7364,"20/12/2019","20/12/2020",18250+18616i
"3724",387,7371,"23/12/2019","23/12/2022",18253+19349i
"3725",25942,7367,"19/12/2019","19/12/2020",18249+18615i
"3726",26038,7600,"14/01/2020","14/01/2023",18275+19371i
"3727",25492,7375,"13/08/2020","13/08/2022",18487+19217i
"3728",26047,7376,"20/12/2019","20/12/2020",18250+18616i
"3729",26055,7380,"15/12/2020","15/12/2021",18611+18976i
"3730",26055,7381,"18/12/2020","18/12/2021",18614+18979i
"3731",17541,7383,"26/12/2019","26/12/2020",18256+18622i
"3732",502,7409,"26/12/2019","26/12/2020",18256+18622i
"3733",24994,7386,"26/02/2021","26/08/2021",18684+18865i
"3734",24994,7387,"18/12/2019","18/12/2020",18248+18614i
"3735",25849,7392,"23/02/2021","23/08/2021",18681+18862i
"3736",25849,7393,"23/12/2019","23/12/2020",18253+18619i
"3737",18736,7394,"26/12/2019","26/12/2020",18256+18622i
"3738",24440,7398,"26/12/2019","26/12/2020",18256+18622i
"3739",24471,7399,"26/12/2019","26/12/2020",18256+18622i
"3740",24427,7400,"27/12/2019","27/12/2020",18257+18623i
"3741",24856,7403,"2/02/2021","2/02/2022",18660+19025i
"3742",13336,7405,"26/12/2019","26/12/2020",18256+18622i
"3743",25220,7406,"27/12/2019","27/06/2020",18257+18440i
"3744",26056,7407,"24/12/2019","24/12/2020",18254+18620i
"3745",25947,7408,"18/08/2020","18/08/2021",18492+18857i
"3746",25947,7410,"18/08/2020","18/08/2021",18492+18857i
"3747",26059,7418,"13/10/2020","13/10/2021",18548+18913i
"3748",26059,7419,"13/10/2020","13/10/2021",18548+18913i
"3749",24902,7421,"21/04/2021","21/04/2023",18738+19468i
"3750",2919,7423,"20/12/2019","20/12/2020",18250+18616i
"3751",26080,7426,"27/12/2019","27/12/2020",18257+18623i
"3752",21134,7429,"26/12/2019","26/12/2020",18256+18622i
"3753",2551,7465,"1/02/2021","1/02/2022",18659+19024i
"3754",26095,7444,"27/12/2019","27/12/2020",18257+18623i
"3755",677,7447,"1/11/2019","1/11/2021",18201+18932i
"3756",680,7448,"1/11/2019","1/11/2021",18201+18932i
"3757",678,7449,"1/11/2019","1/11/2021",18201+18932i
"3758",679,7450,"1/11/2019","1/11/2021",18201+18932i
"3759",26095,7451,"27/12/2019","27/12/2020",18257+18623i
"3760",26101,7455,"30/12/2019","30/12/2020",18260+18626i
"3761",26101,7456,"30/12/2019","30/12/2020",18260+18626i
"3762",26101,7458,"30/12/2019","30/12/2020",18260+18626i
"3763",26101,7459,"30/12/2019","30/12/2020",18260+18626i
"3764",24966,7462,"2/01/2020","2/01/2021",18263+18629i
"3765",135,7463,"30/12/2019","30/06/2020",18260+18443i
"3766",15893,7469,"28/04/2021","28/04/2022",18745+19110i
"3767",21325,7476,"26/12/2019","26/12/2020",18256+18622i
"3768",24966,7481,"3/01/2020","3/01/2021",18264+18630i
"3769",24966,7483,"3/01/2020","3/01/2021",18264+18630i
"3770",26098,7485,"30/12/2019","30/12/2020",18260+18626i
"3771",25489,7489,"10/12/2019","10/12/2020",18240+18606i
"3772",26091,7494,"31/12/2019","31/12/2020",18261+18627i
"3773",26147,8609,"1/04/2020","1/04/2022",18353+19083i
"3774",25735,7500,"1/01/2020","1/07/2021",18262+18809i
"3775",26149,7501,"6/01/2020","6/01/2021",18267+18633i
"3776",26149,7502,"6/01/2020","6/01/2021",18267+18633i
"3777",23073,7509,"30/12/2019","30/12/2020",18260+18626i
"3778",15295,7505,"31/12/2019","31/12/2020",18261+18627i
"3779",26165,7920,"5/02/2020","5/02/2022",18297+19028i
"3780",21919,7510,"22/01/2021","22/01/2022",18649+19014i
"3781",25735,7576,"1/01/2020","1/02/2020",18262+18293i
"3782",26168,7512,"1/01/2020","1/01/2021",18262+18628i
"3783",26066,7513,"27/02/2021","27/02/2022",18685+19050i
"3784",26066,7514,"27/02/2021","27/02/2022",18685+19050i
"3785",26129,7516,"6/01/2020","6/01/2021",18267+18633i
"3786",26129,7517,"6/01/2020","6/01/2021",18267+18633i
"3787",20990,7520,"28/12/2019","28/12/2020",18258+18624i
"3788",13212,7524,"16/12/2019","16/12/2020",18246+18612i
"3789",26188,7525,"2/01/2020","2/01/2021",18263+18629i
"3790",23894,7530,"7/01/2020","7/01/2021",18268+18634i
"3791",26208,7535,"7/01/2020","7/01/2021",18268+18634i
"3792",21473,7628,"7/01/2020","7/01/2022",18268+18999i
"3793",2318,7541,"9/02/2021","9/02/2022",18667+19032i
"3794",24882,7543,"9/01/2020","9/01/2021",18270+18636i
"3795",25306,7548,"26/01/2020","26/01/2021",18287+18653i
"3796",21907,7550,"29/01/2021","29/01/2022",18656+19021i
"3797",26188,7551,"2/01/2020","2/01/2021",18263+18629i
"3798",26089,7554,"30/12/2019","30/12/2020",18260+18626i
"3799",24639,7557,"8/01/2020","8/01/2021",18269+18635i
"3800",22365,7556,"9/01/2020","9/01/2021",18270+18636i
"3801",25716,7558,"9/12/2019","9/12/2020",18239+18605i
"3802",25716,7559,"9/12/2019","9/12/2020",18239+18605i
"3803",23121,7560,"24/02/2021","24/08/2021",18682+18863i
"3804",26189,7563,"7/01/2020","7/01/2021",18268+18634i
"3805",26080,7564,"8/01/2020","8/01/2021",18269+18635i
"3806",25817,7565,"20/12/2019","20/12/2020",18250+18616i
"3807",23269,7568,"8/01/2020","8/01/2021",18269+18635i
"3808",26203,7569,"7/01/2020","7/01/2021",18268+18634i
"3809",2447,7819,"30/01/2020","30/01/2022",18291+19022i
"3810",26246,7577,"13/01/2020","13/01/2021",18274+18640i
"3811",26246,7578,"13/01/2020","13/01/2021",18274+18640i
"3812",23826,7582,"8/01/2020","8/01/2021",18269+18635i
"3813",26256,7586,"21/04/2021","21/04/2022",18738+19103i
"3814",26287,7587,"2/09/2020","2/09/2021",18507+18872i
